Age,Annual_Premium,Vintage,Gender,Driving_License,Previously_Insured
0.390625,0.6552621086407565,0.71280276816609,1,1,0
0.046875,0.5839066201708364,0.7681660899653979,1,1,0
0.34375,0.0,0.4463667820069205,1,1,1
0.5,0.5784047542197498,0.5986159169550174,1,1,0
0.078125,0.3530476497876676,0.013840830449826987,0,1,1
0.03125,0.48904162473814455,0.7370242214532873,0,1,1
0.078125,0.6650844582834938,0.47058823529411764,1,1,0
0.0625,0.34828836697108356,0.46020761245674746,1,1,1
0.03125,0.5747087154366579,0.8166089965397925,0,1,1
0.1875,0.0,0.2318339100346021,1,1,0
0.28125,0.0,0.6401384083044983,0,1,1
0.34375,0.4254157516228184,0.4117647058823529,0,1,1
0.25,0.0,0.3737024221453288,0,1,0
0.125,0.0,0.8961937716262977,0,1,0
0.0625,0.0,0.5294117647058824,0,1,0
0.015625,0.6096101227582745,0.8373702422145329,0,1,1
0.03125,1.0,0.46020761245674746,1,1,1
0.75,0.6527136983382593,0.615916955017301,1,1,0
0.28125,0.43879912493328355,0.5778546712802769,1,1,0
0.171875,0.30138749127148373,0.15570934256055363,0,1,1
0.015625,0.3629881376563486,0.8166089965397925,0,1,1
0.390625,0.7026524141335512,0.2110726643598616,0,1,0
0.484375,0.40371207182804136,0.9584775086505191,1,1,1
0.609375,0.4468831549657083,0.08996539792387544,1,1,1
0.46875,1.0,0.3529411764705882,1,1,0
0.046875,0.0,0.7681660899653979,1,1,1
0.046875,0.3839492343166231,0.5640138408304499,1,1,1
0.25,0.0,0.020761245674740483,1,1,0
0.3125,0.49739568500129744,0.782006920415225,0,1,0
0.375,0.731815679052194,0.9134948096885813,0,1,1
0.40625,0.7022136150086179,0.8754325259515572,0,1,1
0.28125,0.0,0.5709342560553634,0,1,0
0.15625,0.0,0.809688581314879,1,1,0
0.390625,0.6261325975009546,0.8131487889273357,1,1,0
0.09375,0.6257613059337034,0.47404844290657444,0,1,1
0.453125,0.0,0.010380622837370242,1,1,0
0.140625,0.6180148136896889,0.16262975778546712,1,1,1
0.375,0.6377776512011072,0.00692041522491349,0,1,1
0.03125,0.5886659029874205,0.32525951557093424,1,1,0
0.75,0.0,0.6193771626297578,0,1,0
0.03125,0.40443777807312337,0.2318339100346021,1,1,0
0.234375,0.0,0.38754325259515576,1,1,0
0.03125,0.5273352868332838,0.5813148788927336,0,1,1
0.65625,0.0,0.7162629757785468,0,1,0
0.4375,0.7519160543520225,0.24913494809688583,0,1,0
0.0625,0.7227696663228002,0.7439446366782008,1,1,1
0.421875,0.43856284848139643,0.16262975778546712,0,1,0
0.828125,0.6522411454344851,0.6435986159169551,1,1,1
0.5625,0.6230103729581602,0.629757785467128,1,1,0
0.21875,0.37176412015501425,0.3737024221453288,1,1,0
0.0625,0.6662827174323501,0.17647058823529413,1,1,1
0.359375,0.43538999327034034,0.12802768166089964,0,1,0
0.09375,0.5483807679406609,0.09342560553633217,1,1,1
0.53125,0.0,0.2906574394463668,0,1,0
0.0625,0.5608527892224184,0.38408304498269896,0,1,1
0.0625,0.6695230802010882,0.795847750865052,0,1,1
0.453125,0.44821642922992866,0.48096885813148793,1,1,1
0.1875,0.6716495682680725,0.5847750865051904,1,1,0
0.625,0.43643636041441203,0.20761245674740486,0,1,0
0.40625,0.6423850420129067,0.4429065743944637,0,1,1
0.125,0.6498108733579315,0.11072664359861592,1,1,0
0.40625,0.376050850067824,0.5086505190311419,1,1,0
0.015625,0.6110277814695975,0.6435986159169551,0,1,1
0.046875,0.5681267285626587,0.9688581314878894,0,1,0
0.453125,0.4602158976079119,0.2975778546712803,1,1,1
0.046875,0.8171958626305587,0.4359861591695502,1,1,1
0.078125,0.5372757747019647,0.6332179930795848,0,1,1
0.171875,0.5720421669082172,0.31141868512110726,0,1,1
0.375,0.7229890658852668,0.9480968858131489,0,1,0
0.609375,0.6301999278512979,0.46020761245674746,1,1,0
0.5625,0.3916282190029556,0.4982698961937717,1,1,0
0.015625,0.5823033156758879,0.7439446366782008,0,1,0
0.09375,0.6523424067710081,0.8581314878892734,0,1,1
0.078125,0.4048934540874771,0.9688581314878894,1,1,0
0.578125,0.6187405199347709,0.5432525951557093,1,1,1
0.8125,0.5475706772484764,0.8892733564013842,0,1,0
0.5,0.4509167315372104,0.6643598615916956,1,1,0
0.53125,0.4706289383803672,0.01730103806228374,1,1,1
0.484375,1.0,0.11418685121107267,1,1,0
0.078125,0.34312403880840725,0.2664359861591695,1,1,1
0.34375,0.6308581265386978,0.5259515570934257,1,1,1
0.484375,0.3783123532501725,0.6747404844290658,1,1,1
0.0625,0.5727172424850376,0.6401384083044983,0,1,1
0.484375,0.6426888260224759,0.9688581314878894,1,1,1
0.1875,0.36867564939106073,0.7577854671280277,0,1,1
0.078125,0.33362235006465957,0.9619377162629759,0,1,1
0.0,0.3666166688817584,0.10380622837370243,0,1,0
0.6875,0.8422749203094378,0.21453287197231835,1,1,0
0.359375,0.9179002618027472,0.09688581314878894,1,1,0
0.09375,0.6411023984169478,0.8408304498269896,1,1,1
0.40625,0.0,0.370242214532872,1,1,0
0.109375,0.43704392843355044,0.754325259515571,0,1,0
0.015625,0.0,0.7508650519031143,0,1,0
0.46875,0.0,0.7093425605536333,1,1,0
0.3125,0.4543764938684151,0.048442906574394456,1,1,1
0.390625,0.4990833739433485,0.48442906574394473,0,1,0
0.0625,0.6231622649629448,0.9930795847750865,1,1,1
0.890625,0.7782440018480195,0.17993079584775087,0,1,0
0.796875,0.3663297617616097,0.7508650519031143,0,1,1
0.0,0.0,0.9031141868512111,0,1,1
0.09375,0.4853624628444731,0.17993079584775087,0,1,1
0.8125,0.541511873946513,0.0726643598615917,0,1,0
0.625,0.7099769841420529,0.6505190311418686,1,1,0
0.078125,0.5096314298311679,0.7024221453287197,1,1,1
0.046875,0.37319865575575767,0.7058823529411765,1,1,1
0.5,0.5381533729518313,0.31833910034602075,0,1,0
0.640625,0.8839102065098383,0.01730103806228374,1,1,0
0.5625,0.9307604515411766,0.5778546712802769,0,1,0
0.046875,0.6322082776923386,0.7923875432525952,0,1,1
0.765625,0.722600897428595,0.04498269896193771,1,1,0
0.34375,0.7134705002520986,0.5294117647058824,1,1,0
0.109375,0.0,0.2110726643598616,0,1,1
0.015625,0.3769115714282701,0.9273356401384084,0,1,0
0.09375,0.4835566356764785,0.5017301038062284,1,1,1
0.0,0.6000240495674243,0.5570934256055364,1,1,0
0.109375,0.6731684883159186,0.6539792387543253,1,1,0
0.171875,0.5703882317450072,0.615916955017301,1,1,0
0.03125,0.45349889561854856,0.25259515570934254,0,1,1
0.09375,0.2340993331519068,0.17993079584775087,0,1,1
0.171875,0.6208670080017553,0.9619377162629759,0,1,1
0.265625,0.0,0.8719723183391004,0,1,1
0.078125,0.0,0.3737024221453288,0,1,0
0.265625,0.4582244246562916,0.5259515570934257,0,1,1
0.53125,0.3811139168939773,0.8166089965397925,1,1,0
0.28125,0.5403304916870773,0.2837370242214533,1,1,0
0.0,0.5528531436370964,0.8650519031141869,0,1,0
0.046875,0.4548321698827689,0.8581314878892734,0,1,1
0.421875,0.0,0.7370242214532873,1,1,0
0.078125,0.396927562280996,0.048442906574394456,1,1,1
0.0,0.5341704270485907,0.7058823529411765,0,1,0
0.4375,0.4227998337626392,0.020761245674740483,1,1,0
0.390625,0.0,0.4913494809688582,1,1,1
0.59375,0.5123486090278702,0.8961937716262977,0,1,1
0.078125,0.36420327369462535,0.3598615916955017,0,1,1
0.03125,0.3191082251630202,0.01730103806228374,1,1,1
0.421875,0.5387778178603903,0.19377162629757785,1,1,0
0.296875,0.0,0.6505190311418686,0,1,0
0.296875,0.5031507042936917,0.4152249134948097,0,1,1
0.03125,0.23590516031990147,0.5674740484429066,0,1,1
0.484375,0.49229886439630316,0.3044982698961938,1,1,0
0.421875,0.41260619255265063,0.1453287197231834,0,1,0
0.0,0.3070581261167754,0.7474048442906575,1,1,1
0.53125,0.44160068857708834,0.2041522491349481,1,1,0
0.59375,0.5386090489661851,0.24567474048442908,0,1,0
0.0625,0.5828771299161852,0.342560553633218,1,1,0
0.4375,0.4603677896126965,0.809688581314879,0,1,1
0.125,0.6091206929650796,0.4152249134948097,0,1,0
0.0625,0.5215802675408896,0.07958477508650519,0,1,0
0.234375,0.45041042485459504,0.8581314878892734,0,1,0
0.0,0.0,0.9238754325259516,1,1,1
0.46875,0.587923319852918,0.9031141868512111,0,1,1
0.0,0.487505827800878,0.08304498269896193,0,1,1
0.0625,0.5860837389060823,0.03806228373702422,1,1,0
0.015625,0.6974374553026133,0.9273356401384084,0,1,1
0.40625,0.906660253448687,0.6574394463667821,1,1,0
0.8125,0.0,0.048442906574394456,1,1,1
0.390625,0.4253988747333979,0.7370242214532873,1,1,0
0.015625,0.6490176595551674,0.7889273356401385,1,1,1
0.046875,0.5818645165509546,0.18339100346020762,0,1,1
0.78125,0.0,0.6089965397923875,1,1,0
0.0625,0.5254113214393455,0.5570934256055364,1,1,0
0.296875,0.46721980671742397,0.01730103806228374,0,1,0
0.109375,0.41321376057178905,0.7750865051903114,1,1,1
0.0,0.5851723868773747,0.8685121107266437,0,1,1
0.046875,0.0,0.7474048442906575,0,1,1
0.59375,0.7826488699867729,0.25951557093425603,0,1,1
0.0625,0.6193649648433298,0.8373702422145329,0,1,1
0.609375,0.7714763691903946,0.3598615916955017,1,1,1
0.40625,0.9298322226230484,0.14878892733564014,0,1,0
0.4375,0.38430364899445385,0.1972318339100346,1,1,1
0.0625,0.584817972199544,0.04498269896193771,0,1,0
0.34375,0.32920060503648574,0.1453287197231834,1,1,0
0.75,0.40970336757232273,0.8823529411764707,1,1,0
0.75,0.0,0.38754325259515576,0,1,1
0.03125,1.0,0.5467128027681661,1,1,1
0.203125,0.5188462114547668,0.32871972318339104,1,1,0
0.40625,0.8887032431052634,0.4325259515570934,1,1,0
0.671875,0.6036863345716752,0.9550173010380624,0,1,0
0.09375,0.45851133177644027,0.3044982698961938,0,1,1
0.109375,0.0,0.0726643598615917,1,1,0
0.1875,0.44360903841812915,0.9342560553633219,0,1,1
0.53125,0.6803749200984768,0.2941176470588235,1,1,0
0.890625,0.4621736167806912,0.051903114186851215,0,1,0
0.09375,0.0,0.9031141868512111,1,1,0
0.34375,1.0,0.7993079584775087,0,1,1
0.015625,0.6334234137306154,0.5086505190311419,0,1,0
0.8125,0.6774214644498873,0.2975778546712803,1,1,1
0.0625,0.3720510272751629,0.17993079584775087,1,1,0
0.75,0.0,0.8166089965397925,1,1,0
0.28125,0.5147788811044237,0.010380622837370242,1,1,1
0.265625,0.6702825402250112,0.6332179930795848,1,1,1
0.84375,0.8711344012185115,0.8200692041522492,0,1,0
0.53125,0.3598152824452925,0.2249134948096886,0,1,0
0.078125,0.5022899829332457,0.7162629757785468,1,1,1
0.078125,0.36854063427569667,0.5986159169550174,0,1,1
0.046875,0.4087751386541946,0.5432525951557093,0,1,1
0.3125,0.7706831553876305,0.342560553633218,0,1,0
0.0625,0.3492503496680527,0.8339100346020761,1,1,1
0.40625,0.4876070891374011,0.0657439446366782,0,1,0
0.75,0.8436588252419197,0.8442906574394464,1,1,0
0.125,0.5595363918476186,0.10380622837370243,1,1,1
0.140625,0.37005955432354265,0.4394463667820069,0,1,1
0.03125,0.5176648291953311,0.24567474048442908,1,1,0
0.46875,0.455034692555815,0.6366782006920416,1,1,0
0.0625,0.4297193584250487,0.3010380622837371,0,1,1
0.0625,0.4222766501906034,0.726643598615917,0,1,1
0.671875,0.3969444391704165,0.18685121107266436,0,1,0
0.84375,0.7083230489788428,0.7231833910034603,0,1,0
0.0625,0.7724721056662047,0.6539792387543253,1,1,1
0.03125,0.7701768487050152,0.09688581314878894,0,1,1
0.484375,0.0,0.3529411764705882,1,1,0
0.03125,0.49533670449199513,0.9100346020761246,1,1,1
0.046875,0.0,0.7301038062283738,0,1,1
0.296875,0.24962607141877682,0.47404844290657444,0,1,0
0.453125,0.7069222671569404,0.058823529411764705,0,1,0
0.265625,0.6339634741920718,0.3460207612456747,0,1,0
0.0625,0.5183567816615721,0.46020761245674746,0,1,0
0.078125,0.8754548849101623,0.48096885813148793,1,1,1
0.0,0.5167197233877825,0.370242214532872,1,1,0
0.265625,0.0,0.38408304498269896,1,1,1
0.34375,0.3723379343953116,0.2249134948096886,0,1,1
0.375,0.9556707403258506,0.7923875432525952,1,1,0
0.078125,0.5350649021878778,0.9134948096885813,1,1,0
0.171875,0.6119560103877255,0.7923875432525952,0,1,0
0.609375,0.0,0.4982698961937717,0,1,0
0.109375,0.4098215057982663,0.0726643598615917,0,1,1
0.421875,0.0,0.4359861591695502,1,1,0
0.484375,0.3632075372188152,0.45674740484429066,1,1,0
0.3125,0.0,0.5951557093425606,1,1,1
0.234375,0.4323859069534894,0.4152249134948097,1,1,1
0.140625,0.7155801114296625,0.08996539792387544,0,1,1
0.515625,0.0,0.4878892733564014,0,1,1
0.578125,0.5276559477322735,0.40484429065743943,1,1,0
0.03125,0.0,0.5951557093425606,1,1,1
0.0625,0.6297611287263645,0.9377162629757786,0,1,1
0.046875,0.2807301786207784,0.9100346020761246,0,1,1
0.390625,1.0,0.11072664359861592,1,1,0
0.28125,0.4630680919199783,0.7889273356401385,1,1,0
0.046875,0.34437292862552504,0.9515570934256056,1,1,0
0.796875,0.5501865951086556,0.795847750865052,0,0,1
0.015625,0.4056360372219796,0.7785467128027682,1,1,0
0.625,0.4220234968492957,0.48096885813148793,1,1,1
0.59375,0.587163859828995,0.2318339100346021,0,1,1
0.0625,0.45808940954092753,0.2802768166089965,0,1,1
0.125,0.3912062967674428,0.3079584775086506,0,1,0
0.21875,0.6128673624164331,0.6539792387543253,0,1,0
0.453125,0.9329206933870019,0.25605536332179935,0,1,0
0.859375,0.7375538214551677,0.7785467128027682,0,1,0
0.5625,0.0,0.8339100346020761,1,1,0
0.875,0.40941646045217406,0.9342560553633219,1,1,1
0.25,0.27242674902588704,0.7058823529411765,0,1,0
0.515625,0.7187867204195596,0.4913494809688582,1,1,0
0.0,0.7265838433318356,0.13494809688581316,0,1,0
0.109375,0.0,0.0657439446366782,1,1,1
0.0625,0.5874676438385642,0.698961937716263,0,1,1
0.671875,1.0,0.370242214532872,1,1,0
0.453125,0.4272722094590746,0.11418685121107267,1,1,0
0.09375,0.5719240286822737,0.8477508650519031,1,1,1
0.484375,0.4312551553623152,0.3633217993079585,0,1,0
0.09375,0.5661015018321974,0.5363321799307958,1,1,1
0.03125,0.4671522991597418,0.03806228373702422,0,1,1
0.3125,0.877918910765557,0.4463667820069205,0,1,0
0.390625,0.4308163562373819,0.7612456747404844,1,1,1
0.125,0.5028806740629636,0.685121107266436,1,1,1
0.65625,0.0,0.8027681660899655,1,1,0
0.15625,0.6333727830623539,0.9757785467128027,0,1,1
0.09375,0.48995297676685207,0.6643598615916956,1,1,1
0.359375,0.5974587623755067,0.5674740484429066,1,1,0
0.46875,0.44111125878389357,0.00692041522491349,1,1,0
0.46875,0.5991464513175577,0.5363321799307958,0,1,1
0.53125,0.5077749719949117,0.9930795847750865,0,1,1
0.34375,0.0,0.5086505190311419,0,1,0
0.03125,0.567080361418587,0.5605536332179931,1,1,1
0.0625,0.8004033576571503,0.9550173010380624,0,1,0
0.65625,0.5301368504770886,0.6262975778546713,0,1,1
0.046875,0.0,0.8269896193771626,0,1,1
0.03125,0.5989945593127731,0.9238754325259516,1,1,1
0.65625,0.7866318158900134,0.7301038062283738,0,1,0
0.40625,0.8424268123142225,0.26297577854671284,0,1,0
0.015625,0.0,0.40484429065743943,0,1,0
0.3125,0.48222336141225813,0.8339100346020761,0,1,1
0.46875,0.7473592942084846,0.45328719723183397,0,1,0
0.515625,0.586404399805072,0.48442906574394473,1,1,0
0.421875,0.4055685296642976,0.20069204152249134,1,1,0
0.453125,0.5955854276498299,0.5086505190311419,1,1,0
0.0625,0.0,0.09342560553633217,1,1,0
0.015625,0.0,0.07612456747404844,0,1,1
0.109375,0.705453977777356,0.1972318339100346,0,1,1
0.65625,0.6631942466683967,0.14878892733564014,1,1,0
0.25,0.8341571364981721,0.5259515570934257,0,1,0
0.21875,0.6798348596370204,0.12802768166089964,1,1,0
0.140625,0.44271456327884207,0.8027681660899655,0,1,1
0.046875,0.3954255191225705,0.8927335640138409,0,1,0
0.859375,0.6880201510059681,0.9826989619377163,1,1,0
0.359375,0.3840673725425667,0.25605536332179935,1,1,0
0.09375,0.4326896909630586,0.6193771626297578,0,1,0
0.1875,0.36514837950217394,0.7993079584775087,0,1,1
0.328125,0.49319333953559025,0.6193771626297578,0,1,0
0.40625,0.466595361808865,0.3737024221453288,0,1,1
0.34375,0.0,0.3494809688581315,1,1,0
0.53125,0.0,0.4117647058823529,0,1,1
0.296875,0.0,0.6435986159169551,1,1,1
0.296875,0.49690625520810255,0.3633217993079585,0,1,0
0.0625,0.0,0.2941176470588235,0,1,1
0.515625,0.39890215834319576,0.45674740484429066,1,1,0
0.6875,0.9295284386134792,0.5605536332179931,1,1,0
0.109375,0.56090341989068,0.5986159169550174,1,1,0
0.546875,0.46099223452125543,0.16608996539792387,1,1,0
0.109375,0.5654601800342179,0.9930795847750865,0,1,1
0.03125,0.6028762438794907,0.10380622837370243,1,1,1
0.4375,0.46144791053560924,0.5986159169550174,1,1,0
0.078125,0.2676337124304619,0.1384083044982699,1,1,1
0.0,0.5413431050523079,0.2387543252595156,1,1,0
0.3125,0.3255383200322349,0.10380622837370243,1,1,1
0.125,0.4319471078285561,0.9480968858131489,1,1,0
0.265625,0.0,0.48096885813148793,0,1,0
0.578125,0.508213771119845,0.7612456747404844,1,1,0
0.03125,0.4396429694043091,0.8823529411764707,0,1,1
0.015625,0.8570084447735439,0.39446366782006925,1,1,1
0.53125,0.39307963149311953,0.9757785467128027,1,1,1
0.390625,0.57015195529312,0.8131487889273357,1,1,0
0.90625,0.0,0.4359861591695502,1,1,1
0.875,0.6608821128177866,0.15570934256055363,0,1,1
0.109375,0.5301368504770886,0.9342560553633219,0,1,1
0.484375,0.0,0.47058823529411764,0,1,0
0.65625,0.8492281987506883,0.5363321799307958,1,1,0
0.40625,0.0,0.08304498269896193,0,1,0
0.34375,0.48333723611401186,0.5121107266435987,1,1,0
0.5625,0.4133318987977326,0.32871972318339104,0,1,1
0.15625,0.3638488590167946,0.6401384083044983,1,1,1
0.046875,0.5644306897795668,0.9134948096885813,1,1,1
0.484375,0.32396876931612734,0.03806228373702422,0,1,0
0.234375,0.4635237679343321,0.754325259515571,1,1,1
0.03125,0.35718248769569283,0.8927335640138409,1,1,1
0.515625,1.0,0.32871972318339104,1,1,1
0.40625,0.5898979159151178,0.5986159169550174,1,1,1
0.359375,0.7391233721712752,0.4256055363321799,1,1,0
0.296875,0.6098632760995821,0.16262975778546712,0,1,0
0.046875,0.6460473270171575,0.7889273356401385,0,1,0
0.0625,0.43056320289607425,0.24567474048442908,0,1,1
0.15625,0.5454273122920715,0.6470588235294118,0,1,0
0.453125,0.4792192750954071,0.9377162629757786,0,1,1
0.140625,0.4995728037365433,0.8442906574394464,1,1,1
0.0625,0.6629242164376684,0.058823529411764705,1,1,1
0.109375,0.4852612015079501,0.2837370242214533,0,1,1
0.140625,0.35348644891260095,0.9031141868512111,0,1,0
0.140625,0.5639243830969515,0.7647058823529412,1,1,1
0.0,0.7438151474301772,0.5709342560553634,0,1,0
0.90625,0.0,0.5086505190311419,1,0,1
0.09375,0.5356387164281752,0.40138408304498274,0,1,1
0.625,0.8196767653753737,0.1314878892733564,0,1,0
0.4375,0.4113235489566918,0.8927335640138409,0,1,0
0.0625,0.6067579284462081,0.740484429065744,1,1,0
0.0625,0.37115655213587584,0.1453287197231834,0,1,1
0.015625,0.5435202237875538,0.7681660899653979,1,1,1
0.40625,0.6036357039034136,0.8442906574394464,1,1,0
0.0625,0.6247655694578933,0.2249134948096886,1,1,1
0.578125,0.4769915256918998,0.4359861591695502,1,1,1
0.0625,0.44340651574508305,0.38408304498269896,1,1,0
0.4375,0.7277989793701124,0.9653979238754326,1,1,1
0.046875,0.0,0.3806228373702423,0,1,1
0.0625,0.5591651002803674,0.4913494809688582,1,1,1
0.046875,0.5902354537035279,0.3598615916955017,1,1,0
0.390625,0.8396421255598382,0.6920415224913495,1,1,0
0.328125,0.4675910982846752,0.7993079584775087,1,1,0
0.625,0.709352539233494,0.2768166089965398,1,1,0
0.140625,0.4490265199221132,0.16262975778546712,1,1,1
0.046875,0.26042728064790377,0.685121107266436,0,1,1
0.546875,0.6694724495328267,0.8961937716262977,0,1,0
0.078125,0.48272966809487344,0.45674740484429066,0,1,1
0.078125,0.6094413538640694,0.3667820069204152,0,1,1
0.296875,0.45240189780621537,0.5432525951557093,0,1,0
0.75,0.882745701139823,0.7508650519031143,1,1,1
0.109375,0.45287445070998966,0.20069204152249134,1,1,1
0.21875,0.0,0.7993079584775087,0,1,0
0.0,0.5451235282825023,0.33217993079584773,0,1,0
0.375,0.0,0.11764705882352941,0,1,0
0.484375,0.5074036804276605,0.06228373702422145,0,1,0
0.40625,0.8109514135449696,0.629757785467128,1,1,0
0.796875,0.6781471706949693,0.5536332179930796,0,1,0
0.0,0.3074462945734472,0.4186851211072664,1,1,0
0.09375,0.5474187852436918,0.698961937716263,0,1,1
0.28125,0.38060761021136197,0.2249134948096886,1,1,0
0.625,0.6541651108284233,0.11072664359861592,1,1,0
0.21875,0.0,0.11072664359861592,1,1,1
0.203125,0.5825564690171955,0.01730103806228374,1,1,1
0.046875,0.5372588978125442,0.9377162629757786,1,1,1
0.15625,0.3794599817307672,0.16262975778546712,1,1,1
0.71875,0.5077074644372297,0.7024221453287197,1,1,1
0.21875,0.0,0.2837370242214533,1,1,0
0.5625,0.41957634788332165,0.8339100346020761,1,1,1
0.359375,0.6926781724860291,0.4913494809688582,1,1,0
0.703125,0.7539075273036427,0.9169550173010381,1,1,0
0.484375,0.3638319821273741,0.685121107266436,1,1,1
0.375,0.38038821064889533,0.5640138408304499,1,1,1
0.578125,0.823879110841081,0.2906574394463668,1,1,0
0.46875,0.31811248868721004,0.9204152249134948,1,1,1
0.90625,0.393822214627622,0.7889273356401385,1,1,0
0.890625,0.7548357562217709,0.3667820069204152,0,1,1
0.0625,0.5742530394223041,0.9757785467128027,0,1,1
0.765625,0.0,0.2698961937716263,1,1,0
0.515625,0.0,0.9965397923875433,1,1,1
0.4375,0.61804856746853,0.21799307958477507,0,1,0
0.421875,0.5694093721586175,0.9550173010380624,1,1,0
0.03125,0.385366893027946,0.8512110726643599,0,1,1
0.6875,0.47776786260524323,0.5709342560553634,1,1,1
0.078125,0.6758012830655182,0.2906574394463668,1,1,1
0.359375,0.0,0.46020761245674746,0,1,0
0.296875,0.5536294805504398,0.47750865051903113,1,1,0
0.390625,0.5929357560108097,0.6574394463667821,1,1,0
0.046875,0.25992097396528846,0.4256055363321799,1,1,1
0.1875,0.7025849065758691,0.8408304498269896,0,1,0
0.15625,0.535233671082083,0.685121107266436,0,1,1
0.390625,0.3311752010986855,0.19377162629757785,1,1,0
0.46875,0.0,0.5743944636678201,0,1,0
0.296875,0.6813369027954459,0.3771626297577855,1,1,0
0.609375,0.5602114674244391,0.7370242214532873,0,1,0
0.46875,0.0,0.18339100346020762,0,1,0
0.015625,0.4697513401305005,0.06920415224913495,0,1,1
0.546875,0.5588781931602187,0.3391003460207612,0,1,0
0.703125,0.4009611388524981,0.8373702422145329,1,1,0
0.171875,0.7778895871701887,0.010380622837370242,1,1,0
0.3125,0.9096980935443789,0.6747404844290658,1,1,0
0.078125,0.43014128066056145,0.47750865051903113,0,1,1
0.015625,0.0,0.5813148788927336,0,1,1
0.65625,0.7596625465960369,0.5121107266435987,1,1,0
0.28125,0.5196563021469514,0.0657439446366782,1,1,0
0.8125,0.0,0.22837370242214536,0,1,0
0.296875,0.0,0.5397923875432526,1,1,0
0.046875,0.4112897951778508,0.7474048442906575,0,1,1
0.265625,0.5633843226354951,0.9307958477508651,1,1,0
0.03125,0.4150702184080452,0.2318339100346021,0,1,1
0.078125,0.33326793538682886,0.8166089965397925,0,1,1
0.34375,0.7381951432531471,0.8339100346020761,0,1,1
0.109375,0.0,0.2387543252595156,0,1,1
0.09375,0.8836570531685306,0.6366782006920416,0,1,1
0.015625,0.6075511422489722,0.4913494809688582,1,1,1
0.0,0.7105001677140887,0.01730103806228374,0,1,0
0.453125,0.5625404781644696,0.3079584775086506,1,1,0
0.390625,0.0,0.9653979238754326,0,1,0
0.9375,0.9087867415156713,0.23529411764705885,1,1,0
0.375,0.5305587727126014,0.3494809688581315,1,1,0
0.375,0.0,0.5017301038062284,1,1,0
0.109375,0.6243098934435395,0.39100346020761245,0,1,1
0.03125,0.5219515591081408,0.45674740484429066,0,1,1
0.875,0.7403891388778135,0.02768166089965398,1,1,1
0.046875,0.44654561717729807,0.2664359861591695,0,1,0
0.3125,0.4484358287923953,0.4982698961937717,0,1,0
0.328125,0.5001128641979997,0.9965397923875433,0,1,0
0.5,0.909039894856979,0.7058823529411765,0,1,1
0.359375,0.8477430324816834,0.8823529411764707,0,1,0
0.0625,0.4844173570369245,0.6262975778546713,0,1,0
0.53125,0.0,0.05536332179930796,1,1,1
0.609375,0.0,0.9723183391003462,0,1,0
0.421875,0.0,0.726643598615917,0,1,0
0.328125,0.0,0.795847750865052,1,1,0
0.09375,0.5550302623723422,0.09342560553633217,1,1,0
0.15625,0.6394822170325788,0.5363321799307958,1,1,1
0.515625,0.7755943302089993,0.2110726643598616,0,1,0
0.03125,0.588716533655682,0.47058823529411764,1,1,1
0.375,0.49574174983808733,0.058823529411764705,1,1,1
0.5,0.41422637393701967,0.71280276816609,0,1,0
0.3125,0.49133688169933404,0.8339100346020761,0,1,0
0.046875,0.49104997457918537,0.273356401384083,0,1,1
0.09375,0.5421700726339129,0.38408304498269896,1,1,1
0.484375,0.6764088510846566,0.4325259515570934,0,1,0
0.328125,0.6121416561713512,0.5328719723183392,0,1,1
0.109375,0.0,0.273356401384083,1,1,0
0.296875,0.5804974885078932,0.8892733564013842,1,1,0
0.859375,0.3121549467217697,0.10034602076124569,0,1,0
0.046875,0.3765234029715983,0.25259515570934254,1,1,1
0.140625,0.8497682592121447,0.5086505190311419,0,1,0
0.40625,0.32785045388284484,0.782006920415225,1,1,1
0.0,0.37073462990036304,0.02768166089965398,0,1,1
0.0625,0.6770501728826361,0.6574394463667821,1,1,1
0.671875,0.0,0.8477508650519031,1,1,1
0.046875,0.44286645528362667,0.9896193771626297,0,1,1
0.3125,0.5557053379491627,0.22837370242214536,1,1,0
0.40625,0.41547526375413746,0.1453287197231834,1,1,1
0.375,0.520702669291023,0.2768166089965398,1,1,1
0.4375,0.6298117593946261,0.9031141868512111,0,1,0
0.015625,0.3649121030502868,0.1314878892733564,0,1,1
0.203125,0.6616753266205506,0.6124567474048443,0,1,0
0.75,0.5096314298311679,0.6332179930795848,1,1,0
0.34375,0.0,0.6955017301038062,0,1,1
0.75,0.5565829361990292,0.7750865051903114,0,1,0
0.15625,0.4975307001166615,0.7854671280276817,1,1,0
0.46875,0.9142717305773373,0.9723183391003462,1,1,0
0.0625,0.3306520175266497,0.03806228373702422,0,1,0
0.625,0.5954504125344658,0.5743944636678201,1,1,1
0.515625,0.40506222298168226,0.2802768166089965,0,1,1
0.125,0.3076319403570728,0.45674740484429066,0,1,0
0.734375,0.5553678001607525,0.5051903114186852,1,1,1
0.046875,0.463422506597809,0.370242214532872,1,1,1
0.171875,0.6536081734775464,0.7301038062283738,0,1,0
0.734375,0.5891047021123538,0.7024221453287197,0,1,0
0.703125,0.8696154811706656,0.051903114186851215,0,1,0
0.25,0.547790076810943,0.03806228373702422,1,1,1
0.28125,0.43898477071690917,0.47404844290657444,0,1,0
0.59375,0.446444355840775,0.5294117647058824,1,1,0
0.015625,0.4399636303032988,0.40830449826989623,0,1,1
