id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
2389,Male,46,1,35.0,0,1-2 Year,Yes,37107.0,26.0,116,0
298162,Female,37,1,21.0,1,1-2 Year,No,24735.0,152.0,42,0
191789,Female,26,1,39.0,1,< 1 Year,No,26022.0,152.0,106,0
14824,Male,25,1,47.0,0,< 1 Year,Yes,35752.0,152.0,139,0
20117,Male,64,1,28.0,1,1-2 Year,No,55545.0,26.0,96,0
205232,Female,46,1,46.0,0,1-2 Year,Yes,29191.0,124.0,203,0
301660,Male,24,1,30.0,1,< 1 Year,No,29593.0,152.0,122,0
288705,Female,54,1,28.0,1,1-2 Year,No,58108.0,26.0,263,0
316421,Female,23,1,37.0,0,< 1 Year,No,2630.0,160.0,178,0
35454,Male,26,1,6.0,1,< 1 Year,No,20573.0,152.0,60,0
71709,Female,53,1,50.0,0,1-2 Year,Yes,30514.0,26.0,266,0
34785,Male,23,1,8.0,1,< 1 Year,No,35644.0,152.0,95,0
335555,Female,39,1,36.0,0,1-2 Year,Yes,37186.0,26.0,66,0
16638,Male,54,1,46.0,0,1-2 Year,Yes,30830.0,124.0,193,0
26022,Female,73,1,28.0,0,> 2 Years,Yes,26704.0,26.0,163,1
284941,Male,26,1,41.0,1,< 1 Year,No,19254.0,152.0,173,0
111026,Female,50,1,8.0,0,1-2 Year,Yes,37905.0,26.0,47,0
25335,Male,29,1,35.0,0,< 1 Year,No,2630.0,1.0,130,0
35945,Female,39,1,18.0,0,1-2 Year,No,52297.0,131.0,15,0
324352,Female,31,1,25.0,0,< 1 Year,Yes,27699.0,124.0,253,0
328404,Female,22,1,13.0,0,< 1 Year,Yes,23827.0,152.0,235,0
194139,Male,54,1,28.0,0,> 2 Years,Yes,42978.0,26.0,17,1
353495,Male,20,1,28.0,0,< 1 Year,Yes,40283.0,124.0,295,1
186534,Male,23,1,33.0,1,< 1 Year,No,42365.0,152.0,211,0
153601,Male,65,1,45.0,0,1-2 Year,Yes,23424.0,26.0,64,0
67350,Female,22,1,29.0,0,< 1 Year,Yes,39938.0,152.0,297,0
137243,Female,26,1,13.0,1,< 1 Year,No,2630.0,152.0,157,0
179947,Female,24,1,34.0,1,< 1 Year,No,27657.0,26.0,290,0
171723,Female,60,1,28.0,1,1-2 Year,No,43380.0,26.0,71,0
63441,Male,61,1,2.0,1,1-2 Year,No,26462.0,130.0,109,0
355568,Female,25,1,47.0,1,< 1 Year,No,43666.0,152.0,289,0
55082,Male,53,1,14.0,1,1-2 Year,No,63165.0,124.0,124,0
204689,Male,67,1,28.0,1,1-2 Year,No,39454.0,26.0,215,0
282819,Male,42,1,28.0,0,1-2 Year,Yes,40939.0,122.0,193,1
303020,Female,42,1,28.0,0,1-2 Year,Yes,37380.0,26.0,200,1
107281,Male,58,1,8.0,0,1-2 Year,Yes,36589.0,26.0,69,0
260766,Male,37,1,21.0,1,1-2 Year,No,27180.0,124.0,20,0
220582,Male,63,1,8.0,0,1-2 Year,Yes,30903.0,124.0,243,0
21392,Male,25,1,29.0,1,< 1 Year,No,39410.0,31.0,261,0
104398,Female,27,1,28.0,0,< 1 Year,Yes,30703.0,124.0,171,0
155759,Male,22,1,47.0,1,< 1 Year,No,33401.0,152.0,72,0
163639,Male,26,1,30.0,0,< 1 Year,Yes,27463.0,124.0,30,0
176035,Male,21,1,35.0,0,1-2 Year,Yes,38308.0,154.0,134,0
229030,Female,76,1,28.0,1,1-2 Year,No,50932.0,122.0,296,0
146362,Male,24,1,28.0,1,< 1 Year,No,64952.0,152.0,185,0
82139,Female,25,1,50.0,1,< 1 Year,No,2630.0,152.0,246,0
285905,Female,25,1,6.0,1,< 1 Year,No,24012.0,152.0,108,0
54001,Male,46,1,28.0,0,1-2 Year,Yes,26636.0,124.0,179,0
249160,Male,49,1,11.0,0,1-2 Year,Yes,36775.0,26.0,26,1
154576,Female,40,1,41.0,1,1-2 Year,No,37021.0,42.0,254,0
251411,Female,21,1,25.0,1,< 1 Year,No,18941.0,152.0,242,0
310323,Female,60,1,11.0,0,1-2 Year,Yes,2630.0,156.0,158,0
313323,Female,35,1,50.0,0,1-2 Year,Yes,41231.0,124.0,245,0
39345,Male,45,1,28.0,0,1-2 Year,Yes,56681.0,122.0,64,1
200292,Female,41,1,50.0,1,1-2 Year,No,23251.0,8.0,62,0
276947,Male,50,1,8.0,0,1-2 Year,Yes,26240.0,163.0,238,1
193772,Male,52,1,35.0,1,1-2 Year,No,2630.0,160.0,280,0
376555,Male,48,1,0.0,1,1-2 Year,No,2630.0,152.0,11,0
300475,Female,36,1,36.0,0,1-2 Year,Yes,34412.0,152.0,213,1
10702,Male,28,1,29.0,1,< 1 Year,No,33101.0,152.0,102,0
88125,Female,44,1,28.0,0,1-2 Year,Yes,42930.0,124.0,83,0
5806,Male,34,1,23.0,0,1-2 Year,Yes,2630.0,157.0,134,0
222134,Female,23,1,46.0,1,< 1 Year,No,42189.0,152.0,258,0
252645,Male,79,1,39.0,1,1-2 Year,No,39839.0,26.0,172,0
243366,Female,20,1,21.0,0,< 1 Year,Yes,2630.0,160.0,113,0
293079,Male,57,1,50.0,0,1-2 Year,Yes,36020.0,26.0,22,0
78298,Male,49,1,50.0,0,1-2 Year,No,22571.0,66.0,130,0
40935,Male,63,1,9.0,0,1-2 Year,Yes,2630.0,26.0,206,0
310219,Male,25,1,44.0,0,< 1 Year,Yes,31048.0,152.0,254,1
114202,Female,25,1,30.0,1,< 1 Year,No,34261.0,152.0,47,0
351507,Female,38,1,11.0,0,1-2 Year,Yes,36022.0,155.0,100,0
50093,Male,67,1,28.0,0,1-2 Year,Yes,32706.0,26.0,274,0
342466,Male,40,1,7.0,0,1-2 Year,Yes,2630.0,156.0,111,1
117788,Male,52,1,24.0,0,1-2 Year,Yes,26111.0,145.0,72,0
329892,Male,69,1,28.0,0,1-2 Year,Yes,45679.0,124.0,98,0
6144,Male,23,1,30.0,1,< 1 Year,No,2630.0,151.0,218,0
46056,Male,29,1,14.0,1,< 1 Year,No,30533.0,152.0,187,0
213450,Male,33,1,30.0,1,< 1 Year,No,36319.0,152.0,67,0
276465,Female,44,1,28.0,0,1-2 Year,Yes,36052.0,154.0,120,1
273967,Male,24,1,28.0,1,< 1 Year,No,49547.0,152.0,110,0
82368,Female,62,1,28.0,0,1-2 Year,Yes,31439.0,4.0,270,0
236153,Female,21,1,8.0,1,< 1 Year,No,86082.0,160.0,278,0
39525,Female,30,1,45.0,0,< 1 Year,Yes,28581.0,152.0,238,1
296303,Male,37,1,28.0,0,1-2 Year,Yes,51440.0,26.0,299,0
320996,Male,34,1,33.0,0,1-2 Year,Yes,23004.0,124.0,253,1
350600,Male,35,1,13.0,0,1-2 Year,Yes,29211.0,124.0,185,1
130550,Female,22,1,49.0,1,< 1 Year,No,28341.0,152.0,299,0
175310,Male,53,1,50.0,1,1-2 Year,No,54955.0,124.0,180,0
347532,Female,22,1,25.0,1,< 1 Year,No,20868.0,160.0,24,0
200199,Female,21,1,34.0,0,< 1 Year,No,39965.0,152.0,289,0
365133,Female,21,1,41.0,1,< 1 Year,No,29884.0,152.0,89,0
279266,Male,44,1,28.0,1,1-2 Year,No,51272.0,26.0,216,0
228989,Female,24,1,50.0,0,< 1 Year,No,36925.0,152.0,49,0
170243,Female,57,1,50.0,1,1-2 Year,No,2630.0,152.0,106,0
150299,Female,23,1,11.0,0,< 1 Year,Yes,45180.0,152.0,296,0
365146,Female,26,1,25.0,1,< 1 Year,No,27842.0,152.0,277,0
12642,Female,63,1,28.0,0,> 2 Years,Yes,43877.0,124.0,171,0
370338,Female,75,1,28.0,1,1-2 Year,No,42410.0,26.0,244,0
259720,Male,48,0,11.0,0,1-2 Year,Yes,33981.0,124.0,162,0
282682,Female,24,1,45.0,0,< 1 Year,Yes,23630.0,152.0,203,1
185418,Male,54,1,28.0,1,1-2 Year,No,43757.0,124.0,234,0
309876,Male,43,1,45.0,0,1-2 Year,Yes,36588.0,23.0,63,0
43845,Male,44,1,28.0,0,1-2 Year,No,49405.0,124.0,238,0
194463,Male,26,1,33.0,1,< 1 Year,No,32967.0,152.0,192,0
105715,Male,72,1,29.0,0,1-2 Year,Yes,43485.0,124.0,150,0
46227,Female,23,1,6.0,1,< 1 Year,No,28808.0,152.0,203,0
92609,Male,46,1,13.0,0,1-2 Year,Yes,26059.0,122.0,253,1
239381,Male,20,1,27.0,1,< 1 Year,No,28131.0,160.0,240,0
177506,Male,54,1,28.0,0,1-2 Year,Yes,35208.0,26.0,198,0
261195,Male,60,1,28.0,0,1-2 Year,Yes,63503.0,26.0,254,0
165919,Female,27,1,41.0,1,< 1 Year,No,2630.0,160.0,99,0
312353,Female,22,1,8.0,1,< 1 Year,No,2630.0,152.0,251,0
194151,Male,22,1,14.0,1,< 1 Year,No,19498.0,152.0,117,0
141711,Male,25,1,6.0,1,< 1 Year,No,25592.0,152.0,129,0
283329,Male,29,1,6.0,1,< 1 Year,No,27518.0,152.0,131,0
44849,Female,48,1,15.0,0,1-2 Year,No,40468.0,152.0,141,0
226774,Female,23,1,8.0,0,1-2 Year,No,2630.0,155.0,219,0
251509,Male,24,1,37.0,1,< 1 Year,No,46099.0,152.0,230,0
60074,Female,30,1,45.0,1,< 1 Year,No,39571.0,152.0,251,0
95645,Male,35,1,45.0,0,1-2 Year,Yes,24828.0,163.0,279,0
289397,Male,47,1,22.0,0,1-2 Year,Yes,51198.0,124.0,254,0
338730,Male,28,1,41.0,1,< 1 Year,No,27082.0,152.0,60,0
98376,Male,49,1,33.0,0,1-2 Year,Yes,2630.0,124.0,59,0
290200,Female,24,1,13.0,0,< 1 Year,No,22901.0,152.0,184,0
333461,Male,24,1,11.0,0,< 1 Year,Yes,2630.0,152.0,123,0
46238,Female,44,1,30.0,0,1-2 Year,Yes,34878.0,26.0,297,1
257870,Male,54,1,28.0,0,1-2 Year,Yes,39021.0,26.0,124,0
103647,Female,39,1,35.0,0,1-2 Year,Yes,23131.0,124.0,96,0
228667,Female,60,1,15.0,1,1-2 Year,No,2630.0,152.0,162,0
244054,Male,24,1,46.0,1,< 1 Year,No,28453.0,152.0,175,0
371873,Female,55,1,28.0,0,1-2 Year,Yes,2630.0,156.0,47,0
283063,Male,26,1,29.0,1,< 1 Year,No,53407.0,152.0,82,0
57791,Male,45,1,14.0,0,1-2 Year,No,40143.0,124.0,205,0
263776,Female,46,1,37.0,0,1-2 Year,Yes,33331.0,26.0,135,0
293921,Male,51,1,28.0,0,1-2 Year,Yes,36208.0,124.0,152,0
37295,Female,50,1,41.0,1,1-2 Year,No,2630.0,124.0,268,0
225429,Female,22,1,30.0,1,< 1 Year,No,25725.0,152.0,199,0
116553,Male,25,1,28.0,1,< 1 Year,No,60125.0,152.0,182,0
254327,Female,27,1,35.0,1,< 1 Year,No,33106.0,152.0,111,0
221716,Female,54,1,28.0,0,1-2 Year,Yes,64601.0,26.0,123,0
246426,Male,55,1,43.0,0,1-2 Year,Yes,35153.0,26.0,74,0
54907,Male,40,1,28.0,0,1-2 Year,Yes,29097.0,124.0,289,1
46912,Male,56,1,28.0,0,1-2 Year,Yes,44970.0,55.0,95,1
4,Male,21,1,11.0,1,< 1 Year,No,28619.0,152.0,203,0
319832,Female,43,1,15.0,0,1-2 Year,Yes,2630.0,26.0,222,0
62710,Male,40,1,47.0,0,1-2 Year,Yes,35958.0,26.0,104,0
17016,Female,21,1,36.0,0,< 1 Year,Yes,35703.0,152.0,14,0
313973,Male,27,1,35.0,0,< 1 Year,Yes,24247.0,152.0,242,1
136774,Female,28,1,25.0,1,< 1 Year,No,22353.0,152.0,14,0
64443,Female,65,1,28.0,1,1-2 Year,No,22501.0,122.0,273,0
228735,Female,45,1,8.0,1,1-2 Year,No,36993.0,152.0,122,0
368725,Male,44,1,41.0,0,1-2 Year,Yes,33934.0,124.0,244,0
289331,Male,39,1,28.0,0,1-2 Year,Yes,42882.0,124.0,295,0
329420,Male,51,1,4.0,0,1-2 Year,Yes,27573.0,124.0,281,0
21766,Female,53,1,25.0,0,1-2 Year,No,32337.0,26.0,144,0
332644,Male,45,1,28.0,0,1-2 Year,Yes,50965.0,26.0,171,0
315730,Male,46,1,31.0,1,1-2 Year,No,2630.0,124.0,264,0
119191,Male,50,1,8.0,0,1-2 Year,Yes,51341.0,124.0,255,0
375382,Female,32,1,21.0,1,< 1 Year,No,30185.0,152.0,279,0
23257,Female,23,1,15.0,1,1-2 Year,No,2630.0,124.0,268,0
209340,Female,67,1,8.0,0,1-2 Year,Yes,51855.0,7.0,219,0
167353,Female,31,1,38.0,1,1-2 Year,No,2630.0,156.0,151,0
175540,Male,62,1,28.0,0,> 2 Years,Yes,40858.0,26.0,100,0
190747,Male,24,1,8.0,1,< 1 Year,No,41075.0,152.0,180,0
248472,Male,54,1,33.0,1,1-2 Year,Yes,34642.0,124.0,279,0
324524,Female,27,1,28.0,0,1-2 Year,Yes,2630.0,156.0,138,1
321773,Male,20,1,46.0,0,< 1 Year,Yes,31689.0,160.0,184,0
53755,Male,32,1,28.0,0,< 1 Year,Yes,40166.0,155.0,108,1
377629,Male,43,1,3.0,1,1-2 Year,No,32084.0,124.0,282,0
226569,Female,24,1,6.0,1,< 1 Year,No,29854.0,160.0,26,0
365783,Male,45,1,14.0,0,1-2 Year,Yes,38300.0,12.0,118,0
165386,Male,60,1,11.0,0,1-2 Year,Yes,16964.0,124.0,53,1
121315,Female,79,1,9.0,0,> 2 Years,Yes,18625.0,154.0,84,0
71697,Female,47,1,41.0,1,1-2 Year,Yes,35777.0,109.0,13,0
135458,Female,48,1,8.0,0,1-2 Year,Yes,37573.0,152.0,92,0
120879,Female,29,1,33.0,1,< 1 Year,No,22670.0,151.0,267,0
64515,Female,25,1,41.0,1,< 1 Year,No,31494.0,152.0,293,0
375299,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,19,1
310370,Male,61,1,16.0,1,1-2 Year,No,2630.0,124.0,221,0
77769,Male,66,1,52.0,0,1-2 Year,No,46957.0,124.0,96,0
331482,Male,42,1,1.0,1,1-2 Year,No,2630.0,26.0,16,0
216544,Female,35,1,23.0,0,1-2 Year,Yes,31388.0,156.0,195,0
282002,Female,68,1,28.0,0,1-2 Year,Yes,37557.0,124.0,200,0
43014,Male,45,1,0.0,0,> 2 Years,Yes,2630.0,124.0,157,0
159377,Female,34,1,46.0,1,1-2 Year,No,30105.0,152.0,267,0
358567,Male,52,1,41.0,0,1-2 Year,Yes,36423.0,26.0,201,0
280977,Male,34,1,46.0,1,1-2 Year,Yes,19257.0,124.0,159,0
363900,Male,37,1,40.0,0,1-2 Year,Yes,30039.0,124.0,25,0
147289,Male,21,1,46.0,1,< 1 Year,Yes,25208.0,152.0,299,0
174081,Male,41,1,28.0,1,1-2 Year,No,32874.0,120.0,226,0
128151,Female,25,1,28.0,1,< 1 Year,No,41401.0,152.0,30,0
36334,Male,41,1,28.0,1,1-2 Year,No,32328.0,26.0,179,0
77982,Female,21,1,29.0,0,< 1 Year,No,2630.0,160.0,178,0
203047,Male,33,1,3.0,0,1-2 Year,Yes,29137.0,124.0,234,1
226256,Male,20,1,28.0,0,< 1 Year,Yes,2630.0,163.0,11,0
128077,Male,49,1,28.0,0,1-2 Year,Yes,44846.0,122.0,140,0
242388,Male,36,1,38.0,0,1-2 Year,Yes,2630.0,155.0,84,0
3360,Male,43,1,44.0,0,1-2 Year,Yes,2630.0,157.0,152,0
318857,Male,33,1,9.0,0,1-2 Year,No,30996.0,124.0,130,0
71779,Female,44,1,8.0,0,1-2 Year,Yes,2630.0,124.0,207,0
259903,Female,39,1,39.0,0,1-2 Year,No,2630.0,124.0,65,0
67109,Female,22,1,28.0,0,< 1 Year,No,28368.0,152.0,248,0
325903,Male,22,1,33.0,1,< 1 Year,No,34558.0,152.0,76,0
114229,Male,27,1,36.0,0,< 1 Year,No,34623.0,152.0,167,0
282035,Male,22,1,8.0,1,< 1 Year,No,56314.0,152.0,162,0
248836,Female,28,1,17.0,1,< 1 Year,No,26219.0,152.0,154,0
106644,Male,26,1,2.0,1,< 1 Year,No,27121.0,152.0,53,0
946,Female,42,1,28.0,1,1-2 Year,No,23211.0,26.0,113,0
263162,Male,21,1,45.0,0,< 1 Year,Yes,24398.0,160.0,200,1
73360,Male,21,1,46.0,1,< 1 Year,No,27997.0,160.0,48,0
40284,Female,28,1,28.0,1,< 1 Year,No,54830.0,152.0,168,0
339994,Male,25,1,22.0,0,< 1 Year,Yes,30472.0,152.0,120,0
299189,Female,54,1,28.0,0,1-2 Year,Yes,45278.0,124.0,211,0
32328,Male,52,1,28.0,1,1-2 Year,No,43007.0,26.0,287,0
195251,Male,24,1,21.0,1,< 1 Year,No,29893.0,152.0,217,0
278202,Male,28,1,45.0,0,< 1 Year,Yes,2630.0,160.0,65,0
170819,Female,44,1,28.0,0,1-2 Year,Yes,50267.0,155.0,191,0
93408,Female,21,1,15.0,1,< 1 Year,Yes,36248.0,152.0,19,0
274738,Male,25,1,2.0,0,< 1 Year,Yes,30795.0,152.0,156,0
44520,Female,23,1,18.0,1,< 1 Year,No,26963.0,152.0,248,0
245592,Male,38,1,29.0,0,1-2 Year,Yes,29697.0,154.0,176,0
290155,Female,61,1,28.0,0,1-2 Year,Yes,41367.0,124.0,250,0
74377,Male,37,1,15.0,0,1-2 Year,Yes,30837.0,124.0,190,0
319547,Female,22,1,30.0,1,< 1 Year,No,27260.0,152.0,68,0
296004,Male,30,1,23.0,0,1-2 Year,Yes,2630.0,156.0,63,1
214799,Female,24,1,41.0,0,< 1 Year,Yes,34045.0,152.0,83,0
228243,Female,52,1,8.0,0,1-2 Year,No,23535.0,26.0,72,0
150138,Male,29,1,30.0,1,< 1 Year,No,27605.0,152.0,246,0
326471,Female,21,1,36.0,1,< 1 Year,No,28175.0,152.0,20,0
338934,Male,55,1,46.0,0,1-2 Year,Yes,33499.0,26.0,38,0
89697,Male,41,1,33.0,1,1-2 Year,No,28501.0,26.0,271,0
247420,Male,37,1,24.0,0,1-2 Year,Yes,2630.0,124.0,171,1
252103,Female,72,1,46.0,1,1-2 Year,No,33165.0,11.0,242,0
35495,Male,44,1,28.0,0,1-2 Year,No,63796.0,124.0,10,0
298392,Female,50,1,28.0,0,1-2 Year,Yes,47443.0,116.0,114,0
233193,Male,22,1,43.0,0,< 1 Year,Yes,23641.0,152.0,260,0
212187,Female,68,1,28.0,0,1-2 Year,Yes,30831.0,122.0,80,0
56866,Male,44,1,28.0,1,1-2 Year,No,40291.0,122.0,290,0
127439,Female,25,1,8.0,1,< 1 Year,No,32573.0,152.0,191,0
287696,Female,63,1,29.0,1,1-2 Year,No,16168.0,152.0,131,0
364070,Female,20,1,8.0,1,< 1 Year,No,42159.0,160.0,163,0
169599,Male,69,1,17.0,0,1-2 Year,Yes,37168.0,26.0,236,0
94229,Female,35,1,40.0,0,1-2 Year,Yes,2630.0,156.0,121,1
363566,Male,22,1,21.0,1,< 1 Year,No,2630.0,152.0,190,0
267806,Male,24,1,8.0,1,< 1 Year,No,63135.0,152.0,242,0
43713,Male,25,1,28.0,1,< 1 Year,No,26842.0,151.0,294,0
173638,Male,42,1,28.0,0,1-2 Year,Yes,31554.0,124.0,92,0
83175,Male,37,1,30.0,0,1-2 Year,Yes,38576.0,124.0,210,0
205755,Female,57,1,28.0,0,1-2 Year,Yes,41728.0,26.0,294,0
24410,Female,29,1,9.0,1,< 1 Year,No,2630.0,152.0,293,0
181966,Female,24,1,7.0,1,< 1 Year,No,38823.0,152.0,204,0
30370,Female,54,1,28.0,0,1-2 Year,Yes,44469.0,26.0,212,0
178098,Female,52,1,28.0,0,> 2 Years,Yes,41786.0,124.0,104,0
141590,Male,37,1,50.0,0,1-2 Year,Yes,36066.0,152.0,172,0
173539,Female,38,1,30.0,1,1-2 Year,No,2630.0,152.0,212,0
52731,Male,46,1,43.0,0,1-2 Year,Yes,33092.0,26.0,227,1
243769,Male,74,1,28.0,0,> 2 Years,Yes,55358.0,124.0,154,1
68186,Female,27,1,37.0,0,< 1 Year,No,36280.0,152.0,35,0
19149,Male,41,1,28.0,0,1-2 Year,No,52604.0,124.0,204,0
253344,Male,23,1,21.0,1,< 1 Year,Yes,25712.0,160.0,290,0
226332,Female,28,1,37.0,0,< 1 Year,Yes,19581.0,152.0,195,0
54304,Female,48,1,3.0,0,1-2 Year,Yes,32910.0,124.0,252,1
266236,Female,72,1,48.0,1,1-2 Year,No,2630.0,15.0,93,0
281258,Female,23,1,47.0,1,< 1 Year,No,38144.0,152.0,105,0
37571,Male,27,1,41.0,1,< 1 Year,No,29383.0,152.0,59,0
217562,Male,23,1,11.0,1,< 1 Year,No,24960.0,152.0,43,0
261552,Male,52,1,8.0,0,> 2 Years,Yes,34207.0,124.0,75,0
168281,Male,41,1,8.0,0,1-2 Year,Yes,2630.0,25.0,120,0
225925,Male,22,1,35.0,1,< 1 Year,No,41944.0,152.0,189,0
204586,Female,22,1,37.0,1,< 1 Year,No,31675.0,152.0,294,0
372866,Male,34,1,3.0,0,1-2 Year,Yes,2630.0,157.0,120,0
79581,Male,25,1,10.0,1,< 1 Year,No,31703.0,152.0,120,0
32534,Male,41,1,28.0,1,1-2 Year,No,2630.0,26.0,16,0
360934,Male,26,1,4.0,0,1-2 Year,Yes,2630.0,156.0,93,0
273510,Male,43,1,28.0,0,1-2 Year,Yes,45454.0,26.0,170,1
191591,Female,27,1,45.0,1,< 1 Year,No,23809.0,152.0,37,0
360630,Male,24,1,16.0,0,< 1 Year,Yes,30587.0,26.0,254,0
315448,Male,43,1,28.0,1,1-2 Year,No,2630.0,124.0,48,0
258405,Male,23,1,17.0,0,< 1 Year,Yes,34108.0,124.0,268,0
219972,Male,29,1,8.0,0,< 1 Year,Yes,39119.0,152.0,75,0
180901,Female,20,1,11.0,1,< 1 Year,No,25122.0,160.0,192,0
211555,Male,52,1,28.0,0,1-2 Year,Yes,44384.0,23.0,264,1
288885,Male,27,1,15.0,1,< 1 Year,No,29083.0,152.0,222,0
151157,Male,22,1,39.0,0,< 1 Year,Yes,32144.0,160.0,75,0
153037,Male,60,1,28.0,0,1-2 Year,Yes,32490.0,124.0,153,0
211312,Female,30,1,21.0,1,< 1 Year,No,36256.0,152.0,253,0
118679,Female,37,1,48.0,0,1-2 Year,No,2630.0,124.0,235,0
130948,Male,29,1,28.0,0,< 1 Year,Yes,39523.0,152.0,223,1
347196,Male,23,1,8.0,1,< 1 Year,No,46296.0,152.0,250,0
204919,Female,22,1,33.0,1,< 1 Year,No,32124.0,152.0,203,0
293615,Male,23,1,26.0,1,< 1 Year,No,32408.0,152.0,252,0
376176,Male,51,1,4.0,1,1-2 Year,No,21845.0,29.0,214,0
31917,Male,28,1,30.0,1,< 1 Year,No,23707.0,152.0,54,0
38377,Male,31,1,28.0,0,< 1 Year,Yes,25073.0,124.0,290,1
1028,Male,30,1,3.0,0,< 1 Year,Yes,22419.0,152.0,90,0
178747,Male,60,1,28.0,0,1-2 Year,Yes,42256.0,124.0,60,0
170973,Female,27,1,50.0,0,< 1 Year,Yes,25575.0,152.0,22,1
19759,Male,25,1,39.0,1,< 1 Year,No,26290.0,151.0,135,0
285127,Male,23,1,36.0,1,< 1 Year,No,38281.0,152.0,254,0
87833,Female,22,1,27.0,0,< 1 Year,No,30028.0,153.0,33,0
252944,Male,44,1,28.0,0,1-2 Year,Yes,37047.0,26.0,55,0
80795,Female,33,1,28.0,1,< 1 Year,No,40337.0,152.0,211,0
258374,Male,48,1,41.0,0,1-2 Year,Yes,31975.0,26.0,27,0
228485,Male,27,1,3.0,1,< 1 Year,No,23954.0,152.0,67,0
279291,Female,67,1,18.0,0,1-2 Year,Yes,43694.0,26.0,230,0
370625,Female,52,1,28.0,0,1-2 Year,Yes,56401.0,26.0,164,0
189716,Female,41,1,28.0,0,1-2 Year,Yes,33777.0,26.0,146,0
72053,Female,24,1,27.0,0,< 1 Year,No,23073.0,152.0,285,0
227922,Female,23,1,6.0,1,< 1 Year,No,33344.0,152.0,229,0
327548,Male,27,1,41.0,1,< 1 Year,No,31128.0,152.0,29,0
222296,Male,58,1,46.0,0,1-2 Year,Yes,29252.0,11.0,147,0
5586,Male,22,1,47.0,0,< 1 Year,Yes,46361.0,26.0,54,0
360690,Male,41,1,9.0,0,1-2 Year,Yes,31677.0,26.0,274,0
230550,Male,32,1,20.0,0,< 1 Year,Yes,2630.0,26.0,168,0
322513,Female,20,1,3.0,0,< 1 Year,Yes,23407.0,160.0,46,0
219554,Female,27,1,41.0,1,< 1 Year,No,38357.0,160.0,248,0
170178,Male,52,1,45.0,0,1-2 Year,Yes,2630.0,26.0,114,1
334882,Female,23,1,2.0,0,< 1 Year,No,29339.0,151.0,73,0
245761,Female,23,1,50.0,1,< 1 Year,No,32189.0,152.0,38,0
85764,Male,43,1,28.0,0,1-2 Year,Yes,34056.0,122.0,20,0
176378,Female,51,1,41.0,0,1-2 Year,Yes,38136.0,152.0,153,0
77691,Male,50,1,8.0,0,1-2 Year,Yes,29191.0,26.0,31,0
276366,Female,34,1,8.0,0,1-2 Year,Yes,25774.0,154.0,155,0
153372,Male,30,1,37.0,1,1-2 Year,No,29261.0,124.0,122,0
9753,Male,47,1,8.0,1,1-2 Year,No,41878.0,26.0,264,0
35679,Female,63,1,8.0,1,1-2 Year,No,39323.0,30.0,137,0
254137,Male,21,1,36.0,1,< 1 Year,No,30139.0,152.0,65,0
26648,Male,22,1,45.0,0,< 1 Year,Yes,22296.0,157.0,187,0
119466,Female,23,1,8.0,1,< 1 Year,No,38661.0,152.0,126,0
167798,Female,28,1,9.0,1,< 1 Year,No,41457.0,152.0,236,0
330363,Male,47,1,28.0,0,1-2 Year,Yes,26618.0,26.0,10,1
279738,Male,26,1,8.0,1,< 1 Year,No,65513.0,152.0,112,0
81333,Female,60,1,4.0,0,1-2 Year,Yes,25390.0,124.0,48,0
351277,Female,47,1,28.0,0,1-2 Year,Yes,39027.0,124.0,182,0
294715,Male,24,1,13.0,1,< 1 Year,No,19924.0,151.0,72,0
374469,Female,26,1,8.0,1,< 1 Year,No,32911.0,152.0,22,0
16041,Female,24,1,2.0,1,< 1 Year,No,25690.0,152.0,58,0
211999,Female,20,1,12.0,1,< 1 Year,No,36385.0,160.0,76,0
337538,Male,25,1,27.0,1,< 1 Year,No,19650.0,152.0,74,0
266414,Male,47,1,28.0,0,1-2 Year,Yes,37044.0,26.0,28,0
227794,Female,36,1,21.0,1,1-2 Year,No,32679.0,152.0,289,0
42243,Female,44,1,28.0,0,> 2 Years,Yes,38097.0,26.0,220,1
341913,Male,36,1,10.0,0,1-2 Year,Yes,21754.0,152.0,65,0
257234,Female,21,1,3.0,0,< 1 Year,Yes,37092.0,160.0,298,0
139320,Male,62,1,28.0,0,1-2 Year,Yes,57075.0,52.0,224,1
45932,Female,23,1,46.0,1,< 1 Year,No,23352.0,152.0,192,0
129297,Male,40,1,15.0,1,1-2 Year,No,55991.0,124.0,258,0
56819,Female,26,1,8.0,0,< 1 Year,Yes,23267.0,152.0,119,0
129458,Male,48,1,46.0,0,1-2 Year,Yes,2630.0,124.0,60,0
88393,Female,22,1,36.0,0,< 1 Year,Yes,28203.0,152.0,250,0
82274,Male,39,1,8.0,0,1-2 Year,No,36209.0,26.0,72,0
136801,Female,23,1,46.0,0,< 1 Year,Yes,23380.0,160.0,144,0
229141,Male,48,1,39.0,0,> 2 Years,Yes,47125.0,26.0,161,0
251746,Female,61,1,28.0,0,> 2 Years,Yes,41699.0,122.0,265,1
193291,Male,37,1,28.0,0,1-2 Year,Yes,39932.0,26.0,35,0
152964,Male,33,1,28.0,1,< 1 Year,Yes,40823.0,124.0,253,0
178784,Female,38,1,50.0,1,1-2 Year,No,36964.0,152.0,290,0
